epoch,accuracy,loss,lr,val_accuracy,val_loss
183,0.7332543730735779,0.7958064079284668,2.4e-06,0.6680133938789368,1.0217504501342773
184,0.7355184555053711,0.7964001893997192,2.4e-06,0.6667595505714417,1.0226432085037231
185,0.7370859384536743,0.7863684892654419,2.4e-06,0.6696851253509521,1.0158030986785889
186,0.7360409498214722,0.7923908829689026,2.4e-06,0.6671774983406067,1.022064447402954
187,0.7373645901679993,0.7921944856643677,2.4e-06,0.6681526899337769,1.0190861225128174
188,0.735657811164856,0.7911263704299927,2.4e-06,0.6696851253509521,1.0186280012130737
189,0.7345432043075562,0.787977933883667,2.4e-06,0.669127881526947,1.0192019939422607
190,0.7348218560218811,0.7999905347824097,2.4e-06,0.6688492894172668,1.0252361297607422
191,0.7365286350250244,0.7860366106033325,2.4e-06,0.6692671775817871,1.0224288702011108
192,0.7374342679977417,0.7885213494300842,2.4e-06,0.6657843589782715,1.0244005918502808
193,0.7347521781921387,0.7909629940986633,2.4e-06,0.6673167943954468,1.022376537322998
194,0.7366331219673157,0.7865409851074219,2.4e-06,0.6695458292961121,1.025348424911499
195,0.7386882305145264,0.7851729393005371,2.4e-06,0.668709933757782,1.0214958190917969
196,0.7378174066543579,0.785332202911377,4.8000004e-07,0.668709933757782,1.0242259502410889
197,0.7362847924232483,0.7863110899925232,4.8000004e-07,0.6688492894172668,1.0244252681732178
198,0.735100507736206,0.7831352949142456,4.8000004e-07,0.6685706377029419,1.0199636220932007
199,0.7355184555053711,0.7872514128684998,4.8000004e-07,0.669824481010437,1.020242691040039
